num,payload_ent,tcp_ent,src_ip,src_mac,dst_ip,dst_mac,seq,ack,ip_len,func_code,ref_num,data_cnt,trans_id,mbtcp_len,sport,dport,payload_len,label
18094,144.0,146.0,170,0,42,255,2,2,1,212,0,0,76,85,3,15,49,3
18095,143.0,145.0,42,255,170,0,2,2,2,212,74,102,76,148,15,3,52,3
18096,140.0,142.0,170,0,42,255,2,2,1,212,0,0,76,85,3,15,49,3
18097,142.0,144.0,42,255,170,0,2,2,2,212,74,102,76,148,15,3,52,3
18098,143.0,145.0,170,0,42,255,2,2,1,212,0,0,76,85,3,15,49,3
18099,139.0,142.0,42,255,170,0,2,2,2,212,74,102,76,148,15,3,52,3
18100,142.0,144.0,170,0,42,255,2,2,1,212,0,0,76,85,3,15,49,3
18101,140.0,142.0,42,255,170,0,2,2,2,212,74,102,76,148,15,3,52,3
18102,147.0,148.0,170,0,42,255,2,2,1,212,0,0,76,85,3,15,49,3
18103,147.0,149.0,42,255,170,0,2,2,2,212,74,102,76,148,15,3,52,3
18104,145.0,147.0,170,0,42,255,2,2,1,212,0,0,76,85,3,15,49,3
18105,147.0,148.0,42,255,170,0,2,2,2,212,74,102,76,148,15,3,52,3
18106,147.0,148.0,170,0,42,255,2,2,1,212,0,0,76,85,3,15,49,3
18107,146.0,147.0,42,255,170,0,2,2,2,212,74,102,76,148,15,3,52,3
18108,146.0,147.0,170,0,42,255,2,2,1,212,0,0,76,85,3,15,49,3
18109,149.0,150.0,42,255,170,0,2,2,2,212,75,102,76,148,15,3,52,3
18110,151.0,152.0,170,0,42,255,2,2,1,212,0,0,76,85,3,15,49,3
18111,145.0,147.0,42,255,170,0,2,2,2,212,75,102,76,148,15,3,52,3
18112,146.0,148.0,170,0,42,255,2,2,1,212,0,0,76,85,3,15,49,3
18113,150.0,152.0,42,255,170,0,2,2,2,212,75,102,76,148,15,3,52,3
18114,152.0,153.0,170,0,42,255,2,2,1,212,0,0,76,85,3,15,49,3
18115,146.0,147.0,42,255,170,0,2,2,2,212,75,102,76,148,15,3,52,3
18116,147.0,148.0,170,0,42,255,2,2,1,212,0,0,76,85,3,15,49,3
18117,143.0,145.0,42,255,170,0,2,2,2,212,75,102,76,148,15,3,52,3
18118,147.0,147.0,170,0,42,255,2,2,1,212,0,0,76,85,3,15,49,3
18119,145.0,148.0,42,255,170,0,2,2,2,212,75,102,77,148,15,3,52,3
18120,143.0,144.0,170,0,42,255,2,2,1,212,0,0,77,85,3,15,49,3
18121,143.0,144.0,42,255,170,0,2,2,2,212,75,102,77,148,15,3,52,3
18122,143.0,145.0,170,0,42,255,2,2,1,212,0,0,77,85,3,15,49,3
18123,142.0,144.0,42,255,170,0,2,2,2,212,75,102,77,148,15,3,52,3
18124,144.0,145.0,170,0,42,255,2,2,1,212,0,0,77,85,3,15,49,3
18125,140.0,142.0,42,255,170,0,2,2,2,212,75,102,77,148,15,3,52,3
18126,147.0,148.0,170,0,42,255,2,2,1,212,0,0,77,85,3,15,49,3
18127,146.0,147.0,42,255,170,0,2,2,2,212,75,102,77,148,15,3,52,3
18128,146.0,148.0,170,0,42,255,2,2,1,212,0,0,77,85,3,15,49,3
18129,145.0,148.0,42,255,170,0,2,2,2,212,75,102,77,148,15,3,52,3
18130,148.0,149.0,170,0,42,255,2,2,1,212,0,0,77,85,3,15,49,3
18131,139.0,142.0,42,255,170,0,2,2,2,212,75,102,77,148,15,3,52,3
18132,141.0,143.0,170,0,42,255,2,2,1,212,0,0,77,85,3,15,49,3
18133,143.0,145.0,42,255,170,0,2,2,2,212,75,102,77,148,15,3,52,3
18134,149.0,150.0,170,0,42,255,2,2,1,212,0,0,77,85,3,15,49,3
18135,143.0,145.0,42,255,170,0,2,2,2,212,76,102,77,148,15,3,52,3
18136,148.0,149.0,170,0,42,255,2,3,1,212,0,0,77,85,3,15,49,3
18137,143.0,145.0,42,255,170,0,3,2,2,212,76,102,77,148,15,3,52,3
18138,149.0,150.0,170,0,42,255,2,3,1,212,0,0,77,85,3,15,49,3
18139,136.0,139.0,42,255,170,0,3,2,2,212,76,102,77,148,15,3,52,3
18140,144.0,146.0,170,0,42,255,2,3,1,212,0,0,77,85,3,15,49,3
18141,138.0,142.0,42,255,170,0,3,2,2,212,76,102,77,148,15,3,52,3
18142,148.0,148.0,170,0,42,255,2,3,1,212,0,0,77,85,3,15,49,3
18143,141.0,143.0,42,255,170,0,3,2,2,212,76,102,77,148,15,3,52,3
18144,146.0,148.0,170,0,42,255,2,3,1,212,0,0,77,85,3,15,49,3
18145,139.0,142.0,42,255,170,0,3,2,2,212,76,102,78,148,15,3,52,3
18146,146.0,148.0,170,0,42,255,2,3,1,212,0,0,78,85,3,15,49,3
18147,135.0,139.0,42,255,170,0,3,2,2,212,76,102,78,148,15,3,52,3
18148,137.0,140.0,170,0,42,255,2,3,1,212,0,0,78,85,3,15,49,3
18149,138.0,140.0,42,255,170,0,3,2,2,212,76,102,78,148,15,3,52,3
18150,146.0,146.0,170,0,42,255,2,3,1,212,0,0,78,85,3,15,49,3
18151,145.0,146.0,42,255,170,0,3,2,2,212,76,102,78,148,15,3,52,3
18152,140.0,143.0,170,0,42,255,2,3,1,212,0,0,78,85,3,15,49,3
18153,141.0,143.0,42,255,170,0,3,2,2,212,76,102,78,148,15,3,52,3
18154,148.0,149.0,170,0,42,255,2,3,1,212,0,0,78,85,3,15,49,3
18155,136.0,140.0,42,255,170,0,3,2,2,212,76,102,78,148,15,3,52,3
18156,148.0,149.0,170,0,42,255,2,3,1,212,0,0,78,85,3,15,49,3
18157,139.0,142.0,42,255,170,0,3,2,2,212,76,102,78,148,15,3,52,3
18158,147.0,149.0,170,0,42,255,2,3,1,212,0,0,78,85,3,15,49,3
18159,137.0,141.0,42,255,170,0,3,2,2,212,76,102,78,148,15,3,52,3
18160,146.0,148.0,170,0,42,255,2,3,1,212,0,0,78,85,3,15,49,3
18161,141.0,144.0,42,255,170,0,3,2,2,212,77,102,78,148,15,3,52,3
18162,149.0,150.0,170,0,42,255,2,3,1,212,0,0,78,85,3,15,49,3
18163,142.0,144.0,42,255,170,0,3,2,2,212,77,102,78,148,15,3,52,3
18164,144.0,145.0,170,0,42,255,2,3,1,212,0,0,78,85,3,15,49,3
18165,142.0,145.0,42,255,170,0,3,2,2,212,77,102,78,148,15,3,52,3
18166,149.0,150.0,170,0,42,255,2,3,1,212,0,0,78,85,3,15,49,3
18167,140.0,143.0,42,255,170,0,3,2,2,212,77,102,78,148,15,3,52,3
18168,146.0,147.0,170,0,42,255,2,3,1,212,0,0,78,85,3,15,49,3
18169,137.0,140.0,42,255,170,0,3,2,2,212,77,102,78,148,15,3,52,3
18170,145.0,147.0,170,0,42,255,2,3,1,212,0,0,78,85,3,15,49,3
18171,124.0,131.0,0,240,170,0,0,0,1,0,0,0,0,0,25,3,48,0
18172,149.0,149.0,170,0,0,240,0,0,1,0,0,0,0,0,3,25,48,0
18173,144.0,148.0,0,240,170,0,0,0,0,0,0,0,0,0,25,3,40,0
18174,135.0,138.0,0,240,170,0,0,0,2,170,0,255,189,148,25,3,52,0
18175,131.0,134.0,0,240,85,68,0,0,1,0,0,0,0,0,25,3,48,0
18176,129.0,132.0,170,0,0,240,0,0,2,170,0,0,189,255,3,25,57,0
18177,147.0,149.0,85,68,0,240,0,0,1,0,0,0,0,0,3,25,48,0
18178,150.0,152.0,0,240,85,68,0,0,0,0,0,0,0,0,25,3,40,0
18179,137.0,140.0,0,240,85,68,0,0,2,170,0,255,189,148,25,3,52,0
18180,134.0,140.0,0,240,255,38,0,0,1,0,0,0,0,0,25,3,48,0
18181,143.0,148.0,255,38,0,240,0,0,1,0,0,0,0,0,3,25,48,0
18182,128.0,132.0,85,68,0,240,0,0,2,170,0,0,189,255,3,25,57,0
18183,149.0,152.0,0,240,255,38,0,0,0,0,0,0,0,0,25,3,40,0
18184,136.0,140.0,0,240,255,38,0,0,2,170,0,255,189,148,25,3,52,0
18185,133.0,137.0,0,240,127,215,0,0,1,0,0,0,0,0,25,3,48,0
18186,146.0,148.0,127,215,0,240,0,0,1,0,0,0,0,0,3,25,48,0
18187,150.0,150.0,0,240,127,215,0,0,0,0,0,0,0,0,25,3,40,0
18188,128.0,134.0,255,38,0,240,0,0,2,170,0,0,189,255,3,25,57,0
18189,135.0,140.0,0,240,127,215,0,0,2,170,0,255,188,148,25,3,52,0
18190,130.0,133.0,0,240,42,255,0,0,1,0,0,0,0,0,25,3,48,0
18191,143.0,145.0,42,255,0,240,0,0,1,0,0,0,0,0,3,25,48,0
18192,146.0,146.0,0,240,42,255,0,0,0,0,0,0,0,0,25,3,40,0
18193,128.0,133.0,127,215,0,240,0,0,2,170,0,0,188,255,3,25,57,0
18194,130.0,133.0,0,240,42,255,0,0,2,170,0,255,187,148,25,3,52,0
18195,146.0,149.0,0,240,170,0,0,0,0,0,0,0,0,0,25,3,40,0
18196,155.0,153.0,170,0,0,240,0,0,0,0,0,0,0,0,3,25,40,0
18197,122.0,124.0,42,255,0,240,0,0,2,170,0,0,187,255,3,25,57,0
18198,158.0,155.0,170,0,0,240,0,0,0,0,0,0,0,0,3,25,40,0
18199,147.0,149.0,0,240,170,0,0,0,0,0,0,0,0,0,25,3,40,0
18200,125.0,130.0,0,240,170,0,0,0,1,0,0,0,0,0,25,3,48,0
18201,149.0,148.0,170,0,0,240,0,0,1,0,0,0,0,0,3,25,48,0
18202,141.0,146.0,0,240,170,0,0,0,0,0,0,0,0,0,25,3,40,0
18203,132.0,136.0,0,240,170,0,0,0,2,127,0,0,190,148,25,3,52,0
18204,130.0,132.0,0,240,212,70,0,0,1,0,0,0,0,0,25,3,48,0
18205,141.0,142.0,170,0,0,240,0,0,1,127,0,0,190,106,3,25,50,0
18206,144.0,143.0,212,70,0,240,0,0,1,0,0,0,0,0,3,25,48,0
18207,155.0,154.0,0,240,212,70,0,0,0,0,0,0,0,0,25,3,40,0
18208,142.0,143.0,0,240,212,70,0,0,2,170,0,255,186,148,25,3,52,0
18209,158.0,158.0,0,240,85,68,0,0,0,0,0,0,0,0,25,3,40,0
18210,158.0,155.0,85,68,0,240,0,0,0,0,0,0,0,0,3,25,40,0
18211,161.0,158.0,85,68,0,240,0,0,0,0,0,0,0,0,3,25,40,0
18212,131.0,134.0,212,70,0,240,0,0,2,170,0,0,186,255,3,25,57,0
18213,153.0,154.0,0,240,85,68,0,0,0,0,0,0,0,0,25,3,40,0
18214,129.0,134.0,0,240,85,68,0,0,1,0,0,0,0,0,25,3,48,0
18215,149.0,151.0,85,68,0,240,0,0,1,0,0,0,0,0,3,25,48,0
18216,148.0,153.0,0,240,85,68,0,0,0,0,0,0,0,0,25,3,40,0
18217,139.0,142.0,0,240,85,68,0,0,2,127,0,0,189,148,25,3,52,0
18218,155.0,157.0,0,240,255,38,0,0,0,0,0,0,0,0,25,3,40,0
18219,145.0,147.0,85,68,0,240,0,0,1,127,0,0,189,106,3,25,50,0
18220,156.0,157.0,255,38,0,240,0,0,0,0,0,0,0,0,3,25,40,0
18221,158.0,157.0,255,38,0,240,0,0,0,0,0,0,0,0,3,25,40,0
18222,149.0,154.0,0,240,255,38,0,0,0,0,0,0,0,0,25,3,40,0
18223,132.0,137.0,0,240,255,38,0,0,1,0,0,0,0,0,25,3,48,0
18224,154.0,156.0,255,38,0,240,0,0,1,0,0,0,0,0,3,25,48,0
18225,157.0,159.0,0,240,255,38,0,0,0,0,0,0,0,0,25,3,40,0
18226,147.0,150.0,0,240,255,38,0,0,2,127,0,0,189,148,25,3,52,0
18227,155.0,155.0,0,240,127,215,0,0,0,0,0,0,0,0,25,3,40,0
18228,154.0,153.0,127,215,0,240,0,0,0,0,0,0,0,0,3,25,40,0
18229,151.0,152.0,255,38,0,240,0,0,1,127,0,0,189,106,3,25,50,0
18230,154.0,153.0,127,215,0,240,0,0,0,0,0,0,0,0,3,25,40,0
18231,152.0,153.0,0,240,127,215,0,0,0,0,0,0,0,0,25,3,40,0
18232,129.0,136.0,0,240,127,215,0,0,1,0,0,0,0,0,25,3,48,0
18233,145.0,147.0,127,215,0,240,0,0,1,0,0,0,0,0,3,25,48,0
18234,151.0,154.0,0,240,127,215,0,0,0,0,0,0,0,0,25,3,40,0
18235,137.0,143.0,0,240,127,215,0,0,2,127,0,0,188,148,25,3,52,0
18236,147.0,147.0,0,240,42,255,0,0,0,0,0,0,0,0,25,3,40,0
18237,150.0,149.0,42,255,0,240,0,0,0,0,0,0,0,0,3,25,40,0
18238,147.0,147.0,127,215,0,240,0,0,1,127,0,0,188,106,3,25,50,0
18239,150.0,149.0,42,255,0,240,0,0,0,0,0,0,0,0,3,25,40,0
18240,147.0,148.0,0,240,42,255,0,0,0,0,0,0,0,0,25,3,40,0
18241,129.0,133.0,0,240,42,255,0,0,1,0,0,0,0,0,25,3,48,0
18242,144.0,145.0,42,255,0,240,0,0,1,0,0,0,0,0,3,25,48,0
18243,152.0,151.0,0,240,42,255,0,0,0,0,0,0,0,0,25,3,40,0
18244,140.0,141.0,0,240,42,255,0,0,2,127,0,0,187,148,25,3,52,0
18245,146.0,149.0,0,240,170,0,0,0,0,0,0,0,0,0,25,3,40,0
18246,152.0,151.0,170,0,0,240,0,0,0,0,0,0,0,0,3,25,40,0
18247,137.0,139.0,42,255,0,240,0,0,1,127,0,0,187,106,3,25,50,0
18248,154.0,153.0,170,0,0,240,0,0,0,0,0,0,0,0,3,25,40,0
18249,151.0,152.0,0,240,170,0,0,0,0,0,0,0,0,0,25,3,40,0
18250,126.0,133.0,0,240,170,0,0,0,1,0,0,0,0,0,25,3,48,0
18251,144.0,147.0,170,0,0,240,0,0,1,0,0,0,0,0,3,25,48,0
18252,147.0,150.0,0,240,170,0,0,0,0,0,0,0,0,0,25,3,40,0
18253,133.0,137.0,0,240,170,0,0,0,2,85,0,0,190,148,25,3,52,0
18254,156.0,155.0,0,240,212,70,0,0,0,0,0,0,0,0,25,3,40,0
18255,156.0,153.0,212,70,0,240,0,0,0,0,0,0,0,0,3,25,40,0
18256,140.0,141.0,170,0,0,240,0,0,1,85,0,0,190,106,3,25,50,0
18257,156.0,153.0,212,70,0,240,0,0,0,0,0,0,0,0,3,25,40,0
18258,157.0,155.0,0,240,212,70,0,0,0,0,0,0,0,0,25,3,40,0
18259,136.0,139.0,0,240,212,70,0,0,1,0,0,0,0,0,25,3,48,0
18260,151.0,151.0,212,70,0,240,0,0,1,0,0,0,0,0,3,25,48,0
18261,161.0,158.0,0,240,212,70,0,0,0,0,0,0,0,0,25,3,40,0
18262,143.0,144.0,0,240,212,70,0,0,2,127,0,0,186,148,25,3,52,0
18263,154.0,157.0,0,240,85,68,0,0,0,0,0,0,0,0,25,3,40,0
18264,151.0,153.0,85,68,0,240,0,0,0,0,0,0,0,0,3,25,40,0
18265,147.0,147.0,212,70,0,240,0,0,1,127,0,0,186,106,3,25,50,0
18266,156.0,157.0,85,68,0,240,0,0,0,0,0,0,0,0,3,25,40,0
18267,156.0,157.0,0,240,85,68,0,0,0,0,0,0,0,0,25,3,40,0
18268,130.0,135.0,0,240,85,68,0,0,1,0,0,0,0,0,25,3,48,0
18269,143.0,145.0,85,68,0,240,0,0,1,0,0,0,0,0,3,25,48,0
18270,149.0,149.0,0,240,85,68,0,0,0,0,0,0,0,0,25,3,40,0
18271,129.0,133.0,0,240,85,68,0,0,2,85,0,0,189,148,25,3,52,0
18272,133.0,138.0,85,68,0,240,0,0,1,85,0,0,189,106,3,25,50,0
18273,165.0,164.0,0,240,255,38,0,0,0,0,0,0,0,0,25,3,40,0
18274,164.0,163.0,255,38,0,240,0,0,0,0,0,0,0,0,3,25,40,0
18275,169.0,167.0,255,38,0,240,0,0,0,0,0,0,0,0,3,25,40,0
18276,164.0,165.0,0,240,255,38,0,0,0,0,0,0,0,0,25,3,40,0
18277,130.0,138.0,0,240,255,38,0,0,1,0,0,0,0,0,25,3,48,0
18278,143.0,149.0,255,38,0,240,0,0,1,0,0,0,0,0,3,25,48,0
18279,156.0,156.0,0,240,127,215,0,0,0,0,0,0,0,0,25,3,40,0
18280,153.0,156.0,0,240,255,38,0,0,0,0,0,0,0,0,25,3,40,0
18281,152.0,152.0,127,215,0,240,0,0,0,0,0,0,0,0,3,25,40,0
18282,154.0,154.0,127,215,0,240,0,0,0,0,0,0,0,0,3,25,40,0
18283,155.0,156.0,0,240,127,215,0,0,0,0,0,0,0,0,25,3,40,0
18284,136.0,141.0,0,240,255,38,0,0,2,85,0,0,189,148,25,3,52,0
18285,138.0,142.0,255,38,0,240,0,0,1,85,0,0,189,106,3,25,50,0
18286,136.0,139.0,0,240,127,215,0,0,1,0,0,0,0,0,25,3,48,0
18287,151.0,151.0,127,215,0,240,0,0,1,0,0,0,0,0,3,25,48,0
18288,152.0,153.0,0,240,127,215,0,0,0,0,0,0,0,0,25,3,40,0
18289,139.0,142.0,0,240,127,215,0,0,2,85,0,0,188,148,25,3,52,0
18290,156.0,155.0,0,240,42,255,0,0,0,0,0,0,0,0,25,3,40,0
18291,147.0,148.0,127,215,0,240,0,0,1,85,0,0,188,106,3,25,50,0
18292,157.0,153.0,42,255,0,240,0,0,0,0,0,0,0,0,3,25,40,0
18293,159.0,155.0,42,255,0,240,0,0,0,0,0,0,0,0,3,25,40,0
18294,154.0,153.0,0,240,42,255,0,0,0,0,0,0,0,0,25,3,40,0
18295,133.0,137.0,0,240,42,255,0,0,1,0,0,0,0,0,25,3,48,0
18296,146.0,147.0,42,255,0,240,0,0,1,0,0,0,0,0,3,25,48,0
18297,156.0,154.0,0,240,42,255,0,0,0,0,0,0,0,0,25,3,40,0
18298,138.0,140.0,0,240,42,255,0,0,2,85,0,0,187,148,25,3,52,0
18299,151.0,153.0,0,240,170,0,0,0,0,0,0,0,0,0,25,3,40,0
18300,152.0,152.0,170,0,0,240,0,0,0,0,0,0,0,0,3,25,40,0
18301,141.0,142.0,42,255,0,240,0,0,1,85,0,0,187,106,3,25,50,0
18302,154.0,153.0,170,0,0,240,0,0,0,0,0,0,0,0,3,25,40,0
18303,149.0,152.0,0,240,170,0,0,0,0,0,0,0,0,0,25,3,40,0
18304,159.0,156.0,0,240,212,70,0,0,0,0,0,0,0,0,25,3,40,0
18305,159.0,154.0,212,70,0,240,0,0,0,0,0,0,0,0,3,25,40,0
18306,163.0,157.0,212,70,0,240,0,0,0,0,0,0,0,0,3,25,40,0
18307,160.0,155.0,0,240,212,70,0,0,0,0,0,0,0,0,25,3,40,0
18308,133.0,137.0,0,240,212,70,0,0,1,0,0,0,0,0,25,3,48,0
18309,149.0,150.0,212,70,0,240,0,0,1,0,0,0,0,0,3,25,48,0
18310,151.0,153.0,0,240,85,68,0,0,0,0,0,0,0,0,25,3,40,0
18311,154.0,153.0,0,240,212,70,0,0,0,0,0,0,0,0,25,3,40,0
18312,151.0,152.0,85,68,0,240,0,0,0,0,0,0,0,0,3,25,40,0
18313,153.0,152.0,85,68,0,240,0,0,0,0,0,0,0,0,3,25,40,0
18314,151.0,151.0,0,240,85,68,0,0,0,0,0,0,0,0,25,3,40,0
18315,138.0,141.0,0,240,212,70,0,0,2,85,0,0,186,148,25,3,52,0
18316,145.0,146.0,212,70,0,240,0,0,1,85,0,0,186,106,3,25,50,0
18317,155.0,157.0,0,240,255,38,0,0,0,0,0,0,0,0,25,3,40,0
18318,149.0,152.0,255,38,0,240,0,0,0,0,0,0,0,0,3,25,40,0
18319,159.0,160.0,255,38,0,240,0,0,0,0,0,0,0,0,3,25,40,0
18320,158.0,159.0,0,240,255,38,0,0,0,0,0,0,0,0,25,3,40,0
18321,164.0,162.0,0,240,127,215,0,0,0,0,0,0,0,0,25,3,40,0
18322,159.0,157.0,127,215,0,240,0,0,0,0,0,0,0,0,3,25,40,0
18323,162.0,160.0,127,215,0,240,0,0,0,0,0,0,0,0,3,25,40,0
18324,162.0,160.0,0,240,127,215,0,0,0,0,0,0,0,0,25,3,40,0
18325,162.0,159.0,0,240,42,255,0,0,0,0,0,0,0,0,25,3,40,0
18326,157.0,155.0,42,255,0,240,0,0,0,0,0,0,0,0,3,25,40,0
18327,155.0,153.0,42,255,0,240,0,0,0,0,0,0,0,0,3,25,40,0
18328,157.0,156.0,0,240,42,255,0,0,0,0,0,0,0,0,25,3,40,0
18329,152.0,152.0,0,240,212,70,0,0,0,0,0,0,0,0,25,3,40,0
18330,156.0,154.0,212,70,0,240,0,0,0,0,0,0,0,0,3,25,40,0
18331,158.0,155.0,212,70,0,240,0,0,0,0,0,0,0,0,3,25,40,0
18332,151.0,152.0,0,240,212,70,0,0,0,0,0,0,0,0,25,3,40,0
18333,141.0,143.0,42,255,170,0,3,2,2,212,77,102,79,148,15,3,52,3
18334,141.0,142.0,170,0,42,255,2,3,1,212,0,0,79,85,3,15,49,3
18335,141.0,143.0,42,255,170,0,3,2,2,212,77,102,79,148,15,3,52,3
18336,149.0,150.0,170,0,42,255,2,3,1,212,0,0,79,85,3,15,49,3
18337,137.0,140.0,42,255,170,0,3,2,2,212,77,102,79,148,15,3,52,3
18338,146.0,148.0,170,0,42,255,2,3,1,212,0,0,79,85,3,15,49,3
18339,135.0,138.0,42,255,170,0,3,2,2,212,77,102,79,148,15,3,52,3
18340,143.0,145.0,170,0,42,255,2,3,1,212,0,0,79,85,3,15,49,3
18341,134.0,138.0,42,255,170,0,3,2,2,212,77,102,79,148,15,3,52,3
18342,144.0,146.0,170,0,42,255,2,3,1,212,0,0,79,85,3,15,49,3
18343,139.0,141.0,42,255,170,0,3,2,2,212,77,102,79,148,15,3,52,3
18344,147.0,149.0,170,0,42,255,2,3,1,212,0,0,79,85,3,15,49,3
18345,143.0,145.0,42,255,170,0,3,2,2,212,77,102,79,148,15,3,52,3
18346,148.0,149.0,170,0,42,255,2,3,1,212,0,0,79,85,3,15,49,3
18347,141.0,143.0,42,255,170,0,3,2,2,212,77,102,79,148,15,3,52,3
18348,148.0,148.0,170,0,42,255,2,3,1,212,0,0,79,85,3,15,49,3
18349,134.0,138.0,42,255,170,0,3,2,2,212,78,102,79,148,15,3,52,3
18350,150.0,151.0,170,0,42,255,2,3,1,212,0,0,79,85,3,15,49,3
18351,139.0,141.0,42,255,170,0,3,2,2,212,78,102,79,148,15,3,52,3
18352,147.0,148.0,170,0,42,255,2,3,1,212,0,0,79,85,3,15,49,3
18353,140.0,142.0,42,255,170,0,3,2,2,212,78,102,79,148,15,3,52,3
18354,148.0,148.0,170,0,42,255,2,3,1,212,0,0,79,85,3,15,49,3
18355,142.0,144.0,42,255,170,0,3,2,2,212,78,102,79,148,15,3,52,3
18356,147.0,148.0,170,0,42,255,2,3,1,212,0,0,79,85,3,15,49,3
18357,136.0,139.0,42,255,170,0,3,2,2,212,78,102,79,148,15,3,52,3
18358,147.0,148.0,170,0,42,255,2,3,1,212,0,0,79,85,3,15,49,3
18359,141.0,142.0,42,255,170,0,3,2,2,212,78,102,80,148,15,3,52,3
18360,147.0,148.0,170,0,42,255,2,3,1,212,0,0,80,85,3,15,49,3
18361,143.0,145.0,42,255,170,0,3,2,2,212,78,102,80,148,15,3,52,3
18362,148.0,149.0,170,0,42,255,2,3,1,212,0,0,80,85,3,15,49,3
18363,143.0,145.0,42,255,170,0,3,2,2,212,78,102,80,148,15,3,52,3
18364,148.0,150.0,170,0,42,255,2,3,1,212,0,0,80,85,3,15,49,3
18365,143.0,144.0,42,255,170,0,3,2,2,212,78,102,80,148,15,3,52,3
18366,148.0,149.0,170,0,42,255,2,3,1,212,0,0,80,85,3,15,49,3
18367,138.0,141.0,42,255,170,0,3,2,2,212,78,102,80,148,15,3,52,3
18368,148.0,149.0,170,0,42,255,2,3,1,212,0,0,80,85,3,15,49,3
18369,142.0,144.0,42,255,170,0,3,2,2,212,78,102,80,148,15,3,52,3
18370,144.0,146.0,170,0,42,255,2,3,1,212,0,0,80,85,3,15,49,3
18371,136.0,139.0,42,255,170,0,3,2,2,212,78,102,80,148,15,3,52,3
18372,147.0,148.0,170,0,42,255,2,3,1,212,0,0,80,85,3,15,49,3
18373,134.0,138.0,42,255,170,0,3,2,2,212,78,102,80,148,15,3,52,3
18374,147.0,148.0,170,0,42,255,2,3,1,212,0,0,80,85,3,15,49,3
18375,136.0,139.0,42,255,170,0,3,2,2,212,79,102,80,148,15,3,52,3
18376,143.0,144.0,170,0,42,255,2,3,1,212,0,0,80,85,3,15,49,3
18377,138.0,141.0,42,255,170,0,3,2,2,212,79,102,80,148,15,3,52,3
18378,144.0,146.0,170,0,42,255,2,3,1,212,0,0,80,85,3,15,49,3
18379,138.0,141.0,42,255,170,0,3,2,2,212,79,102,80,148,15,3,52,3
18380,150.0,151.0,170,0,42,255,2,3,1,212,0,0,80,85,3,15,49,3
18381,138.0,140.0,42,255,170,0,3,2,2,212,79,102,80,148,15,3,52,3
18382,148.0,149.0,170,0,42,255,2,3,1,212,0,0,80,85,3,15,49,3
18383,134.0,137.0,42,255,170,0,3,2,2,212,79,102,80,148,15,3,52,3
18384,146.0,148.0,170,0,42,255,2,3,1,212,0,0,80,85,3,15,49,3
18385,139.0,142.0,42,255,170,0,3,2,2,212,79,102,81,148,15,3,52,3
18386,149.0,151.0,170,0,42,255,2,3,1,212,0,0,81,85,3,15,49,3
18387,138.0,141.0,42,255,170,0,3,2,2,212,79,102,81,148,15,3,52,3
18388,147.0,148.0,170,0,42,255,2,3,1,212,0,0,81,85,3,15,49,3
18389,137.0,140.0,42,255,170,0,3,2,2,212,79,102,81,148,15,3,52,3
18390,145.0,147.0,170,0,42,255,2,3,1,212,0,0,81,85,3,15,49,3
18391,140.0,142.0,42,255,170,0,3,2,2,212,79,102,81,148,15,3,52,3
18392,146.0,146.0,170,0,42,255,2,3,1,212,0,0,81,85,3,15,49,3
18393,139.0,142.0,42,255,170,0,3,2,2,212,79,102,81,148,15,3,52,3
18394,147.0,148.0,170,0,42,255,2,3,1,212,0,0,81,85,3,15,49,3
18395,137.0,139.0,42,255,170,0,3,2,2,212,79,102,81,148,15,3,52,3
18396,145.0,147.0,170,0,42,255,2,3,1,212,0,0,81,85,3,15,49,3
18397,140.0,143.0,42,255,170,0,3,2,2,212,79,102,81,148,15,3,52,3
18398,143.0,145.0,170,0,42,255,2,3,1,212,0,0,81,85,3,15,49,3
18399,141.0,143.0,42,255,170,0,3,2,2,212,79,102,81,148,15,3,52,3
18400,148.0,149.0,170,0,42,255,2,3,1,212,0,0,81,85,3,15,49,3
18401,140.0,142.0,42,255,170,0,3,2,2,212,80,102,81,148,15,3,52,3
18402,147.0,148.0,170,0,42,255,2,3,1,212,0,0,81,85,3,15,49,3
18403,141.0,143.0,42,255,170,0,3,2,2,212,80,102,81,148,15,3,52,3
18404,149.0,150.0,170,0,42,255,2,3,1,212,0,0,81,85,3,15,49,3
18405,135.0,138.0,42,255,170,0,3,2,2,212,80,102,81,148,15,3,52,3
18406,141.0,144.0,170,0,42,255,2,3,1,212,0,0,81,85,3,15,49,3
18407,139.0,142.0,42,255,170,0,3,2,2,212,80,102,81,148,15,3,52,3
18408,147.0,147.0,170,0,42,255,2,3,1,212,0,0,81,85,3,15,49,3
18409,145.0,147.0,42,255,170,0,3,2,2,212,80,102,81,148,15,3,52,3
18410,147.0,147.0,170,0,42,255,2,3,1,212,0,0,81,85,3,15,49,3
18411,143.0,144.0,42,255,170,0,3,2,2,212,80,102,82,148,15,3,52,3
18412,144.0,145.0,170,0,42,255,2,3,1,212,0,0,82,85,3,15,49,3
18413,141.0,143.0,42,255,170,0,3,2,2,212,80,102,82,148,15,3,52,3
18414,143.0,145.0,170,0,42,255,2,3,1,212,0,0,82,85,3,15,49,3
18415,142.0,144.0,42,255,170,0,3,2,2,212,80,102,82,148,15,3,52,3
18416,148.0,148.0,170,0,42,255,2,3,1,212,0,0,82,85,3,15,49,3
